"LA","RD","LeafN","SLA","WD","Lambda","logGauss2D"
NA,1.25895148146011,0.621798582790741,NA,-0.174821793770915,NA,NA
NA,NA,NA,NA,-0.0160773590457917,NA,NA
NA,NA,-0.216514179232993,NA,NA,NA,NA
NA,NA,NA,-0.313288548799723,NA,NA,NA
NA,NA,-0.902695626101574,NA,NA,NA,NA
NA,NA,0.118870999254248,-1.8100080343009,1.1347212648392,NA,NA
NA,0.728213984579553,NA,NA,NA,NA,NA
NA,NA,0.877180519768205,0.249266692308248,-0.533694747192501,NA,NA
1.17120187039508,NA,-1.29687106495598,-1.93148480708059,1.13911683651482,NA,NA
NA,NA,-1.25335916398132,NA,-0.632646187558542,NA,NA
NA,NA,NA,NA,-0.46511021273771,NA,NA
NA,NA,-1.55279097874011,NA,-0.957957902342656,NA,NA
-0.907812221388421,NA,-1.36281038367451,-1.00412226568377,NA,NA,NA
NA,NA,0.0966593463903946,NA,NA,NA,NA
NA,NA,0.247857044688271,NA,NA,NA,NA
1.04512955369165,NA,-0.708989967383665,0.29542064291372,NA,NA,NA
-1.63539357077747,NA,NA,-0.974602025043932,NA,NA,NA
NA,NA,-0.0240792998185664,1.06893147890721,NA,NA,NA
NA,NA,-0.762570621261463,NA,1.33737193814513,-0.599624533088618,NA
NA,NA,0.612211727318316,0.486793076509232,1.01263239645188,NA,NA
NA,NA,0.55105133991996,0.383887491386217,-0.193291120759123,NA,NA
NA,NA,NA,NA,0.965609493499844,NA,NA
NA,NA,0.797908254994929,NA,NA,NA,NA
0.711659130030449,NA,0.420591339998981,-0.640669742893906,1.0074109927806,NA,NA
NA,NA,NA,NA,1.01547279104948,NA,NA
NA,1.29663270449227,0.0142358020560483,NA,NA,NA,NA
NA,0.95326465211808,NA,NA,NA,NA,NA
NA,NA,-0.736416315396826,-0.225058372523689,-0.21550540456763,NA,NA
NA,NA,NA,-0.880316595467712,-0.144461672829631,NA,NA
NA,NA,0.708459680338154,NA,-2.85084576773247,NA,NA
NA,NA,NA,NA,0.697963949677831,NA,NA
NA,NA,0.359068360463813,0.544702639369534,-0.0299483648958345,NA,NA
NA,NA,1.0307087275055,NA,NA,NA,NA
NA,NA,-1.26546451042733,NA,NA,NA,NA
NA,NA,NA,NA,-1.57604271865488,NA,NA
NA,NA,NA,NA,0.620255560275756,NA,NA
NA,NA,1.11399099867267,1.3891788915427,NA,NA,NA
NA,NA,0.705444624071505,0.493957144384917,NA,NA,NA
NA,NA,0.0226567895043508,-0.499984718770811,NA,NA,NA
NA,NA,1.15643249639974,0.0239064828991835,-0.457208513932518,NA,NA
NA,NA,0.166672237166017,NA,-0.784594681173857,NA,NA
NA,NA,0.782279189654183,NA,-0.825671932584065,NA,NA
NA,0.434738379907617,-0.541953264273646,0.789273253537115,NA,NA,NA
NA,NA,-0.208157106141403,NA,NA,NA,NA
0.291067097028294,NA,NA,-0.734349188385393,0.700293998332441,NA,NA
1.0699503143043,NA,-0.363607862533588,0.644517463711344,0.836667091625318,-1.24870207511747,NA
NA,NA,-0.774260950956102,0.441244903387486,NA,NA,NA
-0.110308142057235,NA,-1.18100966149067,0.850754820553736,NA,NA,NA
NA,NA,NA,NA,0.275638932914954,NA,NA
NA,NA,-0.429293599823441,NA,NA,NA,NA
NA,NA,-0.299524778511964,NA,NA,NA,NA
0.464491574432444,-1.91302630348452,0.101953425558515,0.000745478722163013,0.362788666895077,NA,NA
0.651961478248877,NA,-0.900701002824781,0.305087439060357,NA,NA,NA
NA,NA,0.0828825674252317,1.3788760712517,NA,NA,NA
NA,-1.38368597363639,-0.025907103766813,1.15100497391999,0.181895562320261,NA,NA
NA,NA,0.187205046888696,-0.993434975407191,NA,NA,NA
NA,NA,0.501488185416592,NA,0.926453872406111,NA,NA
1.3120989932271,NA,0.279190379355933,-0.555065672902641,0.0540986078471236,NA,NA
0.576082746813844,NA,0.572553294081922,-0.768580538327075,-0.403937866020658,NA,NA
NA,NA,-1.37335563670452,-0.397851452433669,0.778003908748023,NA,NA
NA,NA,0.616583389388057,0.507471881672674,NA,NA,NA
-0.711379769275772,0.265768647856013,-0.336924907037445,-0.583098128289208,0.385093998095441,NA,1.2358273773822
NA,NA,1.4835542057831,0.579059714919152,-0.210858766705556,NA,NA
-0.209191173620736,NA,NA,-0.321847428188186,0.215113581882389,NA,NA
NA,NA,-0.118176969337865,NA,0.0348082163586506,NA,NA
NA,NA,NA,NA,NA,-0.480535817327514,-0.624632369257216
NA,NA,0.0950567232125965,-0.244146978507798,0.18281840140144,NA,NA
1.05973161840446,NA,0.0843920378037404,0.0092283289346812,0.705484931694515,NA,NA
NA,NA,-1.10516434616584,NA,0.0228672645991631,NA,NA
NA,NA,-1.47026073455266,NA,NA,NA,NA
NA,0.202341782819899,NA,0.826969520438982,NA,-0.152348365149803,NA
NA,NA,-1.65378706373621,NA,-0.716960386730638,NA,NA
NA,NA,-1.78314072551773,NA,0.0979607538063982,NA,NA
NA,0.816003948404698,-0.0485795475216936,NA,NA,NA,NA
NA,-0.401383401781703,0.753688845049584,0.592796679334228,NA,NA,NA
NA,NA,2.77849090232148,NA,NA,NA,NA
0.482087927101287,-0.401383401781703,0.173174863755828,-0.288387745374736,NA,0.531056098995632,NA
1.63377795620693,NA,-0.535878932374215,-0.256921460963133,-0.563501160291469,NA,NA
NA,NA,1.10106611592646,0.360693955321929,NA,NA,NA
0.371017769416497,NA,0.706069018718957,-0.226559791432732,1.25332883225983,NA,NA
1.00853412956338,0.678180103899611,0.432074200393845,-0.805839189173443,0.454844313998267,-0.592489562044418,NA
NA,NA,NA,NA,1.10111815591114,NA,NA
NA,NA,-0.617463609336587,0.384512976836823,NA,NA,NA
NA,NA,-0.55033478951755,-0.590994704935371,0.568789988795757,NA,NA
NA,NA,-0.246052908523501,NA,NA,NA,NA
NA,NA,0.125125813074536,NA,NA,NA,NA
-0.174760061285469,NA,-0.195001469577438,-0.636591379059617,0.869981436956165,NA,NA
NA,NA,NA,NA,1.49316583418765,NA,NA
1.11644548869796,NA,0.659673689291985,-0.695839130775908,0.973098526792085,NA,NA
NA,NA,-2.16583115749799,NA,-0.497304215503667,NA,NA
NA,NA,-1.04881867708462,NA,NA,NA,NA
NA,-1.91302630348452,-0.208646488075156,-0.154194482368152,NA,NA,NA
NA,NA,-1.71540256124878,-1.24651282003636,-0.773492267509133,NA,NA
NA,NA,NA,NA,NA,-0.582453239368651,NA
NA,NA,0.788155025001157,NA,1.13388618762037,NA,NA
NA,NA,1.70689107624424,NA,NA,NA,NA
NA,NA,1.81187363365165,NA,-0.23460354822994,NA,NA
NA,NA,1.48754397165887,1.6557959458197,NA,NA,NA
NA,NA,-1.73734294272237,NA,0.508536956171487,NA,NA
NA,NA,-0.3484011252258,-0.0428621502010364,-0.257316695231395,NA,NA
-0.591816714053404,NA,-0.578061161602688,-0.379316310248291,-1.28210454365996,NA,NA
0.854145846750527,NA,-0.933061423232561,-1.49190167245033,0.877680941684783,NA,NA
NA,-1.74561707238708,-1.46681117200513,-1.37837623989706,NA,NA,NA
NA,NA,-1.69177444288629,NA,NA,NA,NA
NA,NA,0.736068841738494,-0.872755829856402,-0.880843303325932,NA,NA
-0.898889487554597,NA,0.93107147964643,-1.57694839222209,0.697850593430936,NA,NA
0.826158246342116,1.23181558697279,0.022688264258249,-0.518080372370103,0.666191777148806,-0.598341644421657,NA
NA,1.72418135090781,NA,NA,NA,NA,NA
-0.0522897655644125,NA,-0.703379752249136,1.47900945243573,NA,NA,NA
NA,NA,-0.825977730525528,-2.28566436596834,0.791088445039917,NA,NA
NA,NA,0.972128704766186,NA,NA,NA,NA
NA,0.573379095589106,NA,NA,NA,NA,NA
NA,-0.434022722149182,0.95724961612209,-0.923519920228841,NA,NA,NA
NA,NA,0.328865805878124,-1.1830033841302,NA,NA,NA
NA,NA,NA,-0.402118019640432,0.620816694665086,NA,NA
-1.47712963818628,-0.354432760814794,0.616371019895623,0.909496977725206,NA,NA,NA
NA,NA,0.863290867999869,NA,-0.853985905595579,NA,NA
NA,NA,2.45568325834076,NA,NA,NA,NA
NA,NA,0.668451898594864,NA,-1.49142741120399,NA,NA
NA,NA,0.449235551543973,0.81605586853753,0.933419799155908,NA,NA
1.17713526128573,NA,0.291121440165066,-1.14086396129628,NA,NA,NA
1.17893795327393,NA,-0.0461359203364188,-0.864147959367209,1.49957331957083,NA,NA
1.22865353835797,NA,-0.290085439281302,-1.66691669630208,0.872986026947988,NA,NA
NA,1.80762628105463,-1.36870365893222,NA,0.829955870249593,NA,NA
NA,0.6430602475534,-0.527156965628338,-1.73311755633829,1.17360405696985,NA,NA
NA,NA,-0.055399689314705,NA,0.340892300991241,NA,NA
NA,1.15274734679009,-1.08875153166636,NA,0.800455207184488,NA,NA
NA,2.46064648904114,-0.481050565631619,NA,0.626101630008618,NA,NA
NA,NA,NA,NA,1.23771396460767,NA,NA
NA,NA,-0.784438178304296,NA,0.0754442191500417,NA,NA
NA,NA,-1.48944295321111,NA,0.404848608544359,NA,NA
NA,NA,NA,NA,0.866445493254876,NA,NA
NA,NA,-1.67855950591924,NA,0.973300759204605,NA,NA
NA,NA,-1.18100966149067,NA,0.452482415891063,NA,NA
NA,NA,NA,NA,-0.0384411017134227,NA,NA
NA,1.85801678566409,0.0293122232634008,NA,0.901001537374652,NA,NA
NA,2.9863677202086,-1.15407303511221,NA,1.52439572681886,NA,NA
NA,NA,-2.07887369952092,NA,0.686610829194979,NA,NA
NA,NA,-0.552882538962308,NA,0.48845626375135,NA,NA
NA,NA,-2.01185303124183,NA,0.205844371936472,NA,NA
1.50187643086373,NA,-1.42477630142447,NA,NA,NA,NA
-0.93302592477934,NA,-1.86217152280471,-0.249911733712531,NA,NA,NA
NA,NA,0.569731953342402,-0.120997010288744,0.296377395635211,NA,NA
NA,NA,1.14063664550932,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,-0.701972263895115
NA,NA,0.0638068235536291,-1.03561208158642,NA,-0.0786961725560874,NA
NA,NA,NA,NA,0.571577663798267,NA,NA
NA,NA,0.33753676143743,NA,0.42144231103473,0.827597682160301,NA
0.521095551181999,0.374128679038319,0.358505929920722,-0.0838686578858875,0.710110319234106,NA,-0.0639370910695366
NA,NA,-0.418542524092139,NA,NA,NA,NA
NA,NA,NA,NA,-0.271556438145694,NA,NA
NA,NA,1.21154020792571,-0.623078135653385,NA,NA,NA
NA,NA,0.811590440785885,-0.082349112636057,-0.904539194092203,NA,NA
NA,NA,NA,NA,-0.513630529257094,NA,NA
NA,NA,0.712947634809619,NA,-1.24850450264133,NA,NA
NA,NA,-0.00258141699453414,-0.872693656378518,-0.943781563447671,NA,NA
NA,1.05336025281082,1.73275287593614,0.355227594706793,NA,NA,NA
-0.173797153834576,-1.74561707238708,-0.188352764290025,1.25888780091124,NA,NA,NA
0.922119466464586,NA,0.867886363636432,0.691169695077947,-0.420544777714869,NA,NA
2.13276994624467,0.954758948960501,0.101902443867718,0.790184623026705,0.428661569555218,NA,NA
1.93247653086199,NA,NA,0.478527240241217,NA,NA,NA
NA,NA,-0.0607026234454929,-0.105425312865303,-0.18375258152914,NA,NA
NA,NA,NA,NA,0.0773934463060391,NA,NA
NA,NA,0.0226567895043508,NA,NA,NA,NA
NA,1.25895148146011,-0.43620492829503,-0.973918559034847,0.192976481749161,NA,NA
NA,NA,NA,NA,-0.0480718460327761,NA,NA
NA,NA,1.34672607261137,NA,0.200506079534892,NA,NA
NA,NA,NA,NA,NA,NA,0.248909718372763
NA,NA,-0.962106328530162,NA,0.872522038541437,NA,NA
1.4244451546554,NA,-1.17778180084875,-0.935897270381278,0.893461520866557,NA,NA
NA,NA,0.0122412584204923,NA,0.475612591214766,NA,NA
NA,NA,-0.927959334358149,0.178245026734633,NA,NA,NA
NA,NA,-1.89994935962284,NA,NA,NA,NA
NA,NA,-1.63072517481431,NA,NA,NA,NA
NA,NA,-2.28178180058397,NA,NA,NA,NA
NA,NA,-0.852850701123376,NA,NA,NA,NA
NA,NA,0.618535802827812,NA,1.03089155292035,NA,NA
NA,NA,-0.302615650220268,0.112092399137972,0.487424989661427,NA,NA
NA,NA,NA,NA,NA,-0.198910702010225,NA
1.28016650394068,NA,0.896195098393276,0.81031778254788,NA,-0.521051887457977,NA
NA,NA,NA,1.04406139295326,NA,NA,NA
-0.0656502189792582,0.889480308225542,-0.907532482168033,-0.68473651673971,NA,NA,NA
0.859196157700653,NA,NA,1.02798922592941,NA,NA,NA
NA,1.38117682033618,NA,NA,0.513596501230166,NA,NA
NA,-1.74561707238708,NA,NA,NA,NA,NA
0.76810053340577,0.234285800767609,-0.270960795144291,-0.410163902061526,0.812309888926749,NA,NA
NA,NA,NA,NA,1.14849452710186,NA,NA
NA,NA,0.396642734194887,NA,0.0488839815748619,NA,NA
1.593877472133,NA,0.954296769913793,-0.0755414282570574,0.114139765094305,NA,NA
NA,NA,0.790354853554027,-0.782600737217526,-0.15396489246528,NA,NA
0.852869139141419,NA,0.772536374062828,NA,0.32290103262196,NA,NA
NA,NA,NA,NA,0.0122536710300022,NA,NA
NA,NA,0.761022553110192,0.173029288098251,0.00436512287989353,NA,NA
NA,NA,0.289246143271061,NA,0.622995918611694,NA,NA
NA,NA,1.52458242175698,0.176850048300946,0.336229969574405,NA,NA
-2.17906836500761,0.570625111684665,-0.0370615594897854,-0.971360417456977,0.00750017672001104,NA,NA
0.138798990546571,NA,0.829573062289673,0.533878187538923,NA,NA,NA
NA,NA,-3.48741555312406,NA,1.15468739370218,NA,NA
NA,NA,NA,NA,1.26985423104979,NA,NA
NA,NA,0.744854591064418,1.09096535686273,-0.329511855576007,NA,NA
NA,NA,NA,NA,-0.120852040302876,NA,NA
NA,NA,0.789568079689334,0.241953651954583,-1.85463561529295,NA,NA
NA,NA,0.132022675909461,NA,-0.784594681173857,NA,NA
NA,NA,0.992408823290816,0.331515738665215,0.0552769114376995,NA,NA
NA,NA,-0.769169827618957,-0.279119486412926,0.859306106723244,NA,NA
NA,NA,0.231998030727115,NA,NA,NA,NA
NA,NA,-1.55756104005632,-1.87883254966509,0.453799066780613,NA,NA
NA,NA,-1.37318147910079,0.492909902143466,NA,NA,NA
NA,NA,0.438591718152707,-0.28288252146913,0.446181222114905,NA,NA
NA,0.923243568603166,0.93479936866943,-0.515921438092342,0.0170627367055691,NA,NA
NA,NA,-0.374298097160946,0.137170344927229,0.525978054389252,NA,NA
NA,-1.2255965033342,1.32408879730799,NA,NA,NA,NA
NA,NA,NA,NA,0.0989547361039469,NA,NA
